Slice,Mean
226,40.878571428571426
227,41.68142857142857
228,41.63428571428572
229,41.77428571428572
230,41.67857142857143
231,41.83428571428571
232,41.67
233,41.862857142857145
234,42.065714285714286
235,41.67857142857143
236,110.80714285714286
237,111.35285714285715
238,110.82571428571428
239,110.93
240,110.68142857142857
241,110.81142857142858
242,111.02
243,110.69142857142857
244,110.74
245,40.99857142857143
246,40.93571428571428
247,41.075714285714284
248,41.76
249,41.75857142857143
250,41.24285714285714
251,41.574285714285715
252,41.53
253,41.75714285714286
254,41.502857142857145
255,42.1
256,42.472857142857144
257,42.32714285714286
258,41.74285714285714
259,41.924285714285716
260,41.47714285714286
261,41.48285714285714
262,111.18571428571428
263,111.27714285714286
264,111.23142857142857
265,111.38142857142857
266,111.63857142857142
267,111.70285714285714
268,111.25857142857143
269,111.56857142857143
270,111.31428571428572
271,41.69571428571429
272,41.284285714285716
273,41.761428571428574
274,40.901428571428575
275,41.55428571428571
276,41.644285714285715
277,41.69714285714286
278,41.605714285714285
279,41.81285714285714
280,41.71
281,41.95428571428572
282,42.01
283,42.11571428571428
284,42.02571428571429
285,41.79
286,42.19285714285714
287,110.51285714285714
288,110.55857142857143
289,110.97
290,110.75857142857143
291,111.12857142857143
292,111.11428571428571
293,111.22857142857143
294,111.07
295,111.21571428571428
296,41.972857142857144
297,41.58428571428571
298,41.33428571428571
299,41.832857142857144
300,42.005714285714284
301,41.96
302,41.604285714285716
303,41.97714285714286
304,42.075714285714284
305,42.21
306,41.88142857142857
307,41.90571428571429
308,41.76857142857143
309,42.26285714285714
310,41.83714285714286
311,42.02142857142857
312,41.83571428571429
313,110.80142857142857
314,111.10142857142857
315,111.15285714285714
316,111.05571428571429
317,111.04571428571428
318,111.02857142857142
319,111.01857142857143
320,111.05
321,111.0
322,41.35
323,41.48285714285714
324,41.72
325,41.59
326,41.63428571428572
327,41.96142857142857
328,41.76285714285714
329,41.621428571428574
330,42.284285714285716
331,42.19
332,41.98428571428571
333,42.12428571428571
334,41.761428571428574
335,42.10142857142857
336,41.75857142857143
337,110.88428571428571
338,111.03714285714285
339,111.51857142857143
340,111.34428571428572
341,111.20714285714286
342,110.93285714285715
343,110.89142857142858
344,110.74428571428571
345,111.11571428571429
346,41.61
347,41.56428571428572
348,41.247142857142855
349,41.50142857142857
350,41.33857142857143
351,41.674285714285716
